start_height = 1.6
stop_height = 0.5
start_point = 12
v0 = 0.4
tau_dot = 0.5
buf_size = 1
order = 1
len(r) = 182

+-------+---------------+--------+------------------+----------------+------------------+-------------------+------------------+
|   r   |       t       | r_filt |        v         |      tau       |      v_need      |       a_need      |   cmnd,marker    |
| 0.729 | 11.3714358807 | 0.729  | -0.0309732456043 | -23.5364420414 | -0.0309293799462 | 0.000657984871924 |      -0.01       |
| 0.728 | 11.4366729259 | 0.728  | 0.0153287138555  | 47.4925689697  | 0.0153394725308  |  0.00016138012944 | -0.0153394725308 |
| 0.729 | 11.5013129711 | 0.729  | -0.0154702862201 | -47.122592926  |  -0.01545934293  | 0.000164149352354 |      -0.01       |
| 0.728 | 11.5662548542 | 0.728  | 0.0153983831768  | 47.2776908874  | 0.0154092398712  | 0.000162850415151 | -0.0154092398712 |
| 0.725 | 11.6323578358 | 0.725  | 0.0453837320022  | 15.9748872121  | 0.0454784300772  |  0.00142047112445 | -0.0454784300772 |
| 0.724 | 11.6960279942 | 0.724  | 0.0157059449096  | 46.0971946716  | 0.0157173020323  | 0.000170356840817 | -0.0157173020323 |
| 0.723 | 11.7605569363 | 0.723  | 0.0154969222698  | 46.6544251442  | 0.0155079944044  |  0.00016608201925 | -0.0155079944044 |
| 0.724 | 11.8257119656 | 0.724  | -0.0153480093677 | -47.1722412109 | -0.0153371639997 | 0.000162680519027 |      -0.01       |
| 0.725 | 11.8906798363 | 0.725  | -0.0153922237105 | -47.1017062664 | -0.0153813308116 | 0.000163393483279 |      -0.01       |
| 0.723 | 11.9560649395 | 0.723  |  0.030588007074  | 23.6367148161  | 0.0306311433661  | 0.000647044382266 | -0.0306311433661 |
|  0.72 | 12.0214548111 |  0.72  |  0.045878664795  | 15.6935691834  | 0.0459761116414  |  0.00146170269679 | -0.0459761116414 |
| 0.716 | 12.0856568813 | 0.716  | 0.0623032868766  | 11.4921705723  | 0.0624839991464  |  0.00271068404723 | -0.0624839991464 |
| 0.712 | 12.1511678696 | 0.712  | 0.0610584591645  | 11.6609559059  | 0.0612329973403  |  0.00261807263732 | -0.0612329973403 |
| 0.709 | 12.2166848183 | 0.709  | 0.0457896782364  | 15.4838388761  | 0.0458882534424  |  0.00147862809097 | -0.0458882534424 |
| 0.705 | 12.2809329033 | 0.705  | 0.0622586649646  | 11.3237249851  | 0.0624419340598  |  0.00274903642778 | -0.0624419340598 |
| 0.699 | 12.3483378887 | 0.699  | 0.0890141873322  | 7.85268080235  |  0.089392037859  |  0.00566775790158 | -0.089392037859  |
| 0.694 |  12.411413908 | 0.694  |  0.079269428485  | 8.75495147705  | 0.0795712364722  |  0.00452711980716 | -0.0795712364722 |
| 0.687 | 12.4751799107 | 0.687  |  0.109776365282  | 6.25817768914  |  0.110361074179  |  0.00877063346028 | -0.110361074179  |
| 0.681 | 12.5400569439 | 0.681  | 0.0924826506538  | 7.36354327202  | 0.0929013016901  |  0.00627976554475 | -0.0929013016901 |
| 0.673 | 12.6064329147 | 0.673  |  0.120525544089  | 5.58387854695  |  0.121245029319  |  0.0107922784383  | -0.121245029319  |
| 0.665 | 12.6712188721 | 0.665  |  0.123483549968  | 5.38533270359  |  0.124247870124  |  0.0114648023404  | -0.124247870124  |
| 0.659 | 12.7356238365 | 0.659  | 0.0931605203344  | 7.07381192843  |  0.093599512876  |  0.00658488812516 | -0.093599512876  |
| 0.652 | 12.8010289669 | 0.652  |  0.107025243412  | 6.09202071599  |  0.107610846824  |  0.00878405117133 | -0.107610846824  |
| 0.644 |  12.865945816 | 0.644  |  0.123234570168  | 5.22580635548  |  0.124020634313  |  0.0117909621775  | -0.124020634313  |
| 0.634 | 12.9310588837 | 0.634  |  0.153579002871  | 4.12816848755  |  0.154819092783  |  0.0186013486773  | -0.154819092783  |
| 0.628 | 12.9955298901 | 0.628  | 0.0930650898077  | 6.74796533585  | 0.0935248090721  |  0.0068957889657  | -0.0935248090721 |
| 0.621 | 13.0601058006 | 0.621  |  0.108399555475  | 5.72880578041  |  0.109030283528  |  0.00946092079485 | -0.109030283528  |
| 0.615 | 13.1257839203 | 0.615  | 0.0913546251189  | 6.73200726509  | 0.0918069648224  |  0.00678509555334 | -0.0918069648224 |
| 0.607 | 13.1904540062 | 0.607  |  0.123704799333  | 4.90684276819  |  0.124545155038  |  0.0126053355668  | -0.124545155038  |
| 0.601 | 13.2554249763 | 0.601  |  0.092348936545  | 6.50792551041  | 0.0928219440925  |  0.00709511321214 | -0.0928219440925 |
| 0.593 | 13.3208339214 | 0.593  |  0.122307430425  | 4.84843805432  |  0.123148302125  |  0.0126130754951  | -0.123148302125  |
| 0.588 | 13.3859028816 | 0.588  | 0.0768415537211  | 7.65210971832  | 0.0771762829942  |  0.00502093909717 | -0.0771762829942 |
| 0.583 | 13.4493808746 | 0.583  | 0.0787674556613  | 7.40153398514  | 0.0791221904853  |  0.00532102235965 | -0.0791221904853 |
| 0.576 | 13.5160038471 | 0.576  |  0.105068863465  | 5.48211887905  |  0.105707721455  |  0.00958286985224 | -0.105707721455  |
| 0.569 | 13.5800938606 | 0.569  |  0.109221384382  | 5.20960252626  |  0.109920230944  |  0.0104826984239  | -0.109920230944  |
| 0.566 | 13.6448609829 | 0.566  | 0.0463197976831  |  12.219397068  | 0.0464461536111  |  0.00189533891997 | -0.0464461536111 |
| 0.562 | 13.7101438046 | 0.562  |  0.061271861396  | 9.17223644257  | 0.0614945328668  |  0.0033400720631  | -0.0614945328668 |
|  0.56 | 13.7749810219 |  0.56  | 0.0308464811158  | 18.1544208527  | 0.0309031183418  | 0.000849558390382 | -0.0309031183418 |
| 0.554 | 13.8405168056 | 0.554  |  0.091553036449  | 6.05113736788  |  0.092057366081  |  0.00756494447928 | -0.092057366081  |
| 0.553 | 13.9051430225 | 0.553  | 0.0154735964466  | 35.7382979393  | 0.0154880287665  | 0.000216484798365 | -0.0154880287665 |
| 0.545 | 13.9719059467 | 0.545  |  0.119826986258  | 4.54822421074  |  0.120705182383  |  0.0131729418677  | -0.120705182383  |
| 0.539 | 14.0353629589 | 0.539  | 0.0945521983183  | 5.70055492719  | 0.0951050813243  |  0.00829324508982 | -0.0951050813243 |
| 0.536 | 14.0998928547 | 0.536  | 0.0464900797316  | 11.5293413798  | 0.0466244906466  |  0.00201616372524 | -0.0466244906466 |
|  0.53 | 14.1656548977 |  0.53  | 0.0912380413739  | 5.80898046494  |  0.091761587298  |  0.00785318886203 | -0.091761587298  |
| 0.525 | 14.2294659615 | 0.525  |  0.078356317931  | 6.70016169548  | 0.0787461409506  |  0.00584734529495 | -0.0787461409506 |
|  0.52 | 14.2953269482 |  0.52  | 0.0759174778545  |  6.8495426178  | 0.0762869306393  |  0.00554179177287 | -0.0762869306393 |
| 0.517 | 14.3599598408 | 0.517  | 0.0464159946881  | 11.1384018262  | 0.0465549014942  |  0.00208360209177 | -0.0465549014942 |
| 0.515 | 14.4253768921 | 0.515  | 0.0305730686386  | 16.8448907137  | 0.0306335678313  | 0.000907487889304 | -0.0306335678313 |
| 0.513 | 14.4899439812 | 0.513  | 0.0309755330227  | 16.5614583492  |  0.031037877639  | 0.000935169245651 | -0.031037877639  |
| 0.508 | 14.5553607941 | 0.508  | 0.0764329501636  | 6.64634819031  |  0.076816283226  |  0.00574999593575 | -0.076816283226  |
| 0.506 | 14.6190359592 | 0.506  | 0.0314094198964  | 16.1098167896  | 0.0314744101242  | 0.000974853417224 | -0.0314744101242 |
| 0.504 | 14.6844859123 | 0.504  | 0.0305576995232  |  16.493388176  | 0.0306194569967  | 0.000926362103321 | -0.0306194569967 |
| 0.503 | 14.7498807907 | 0.503  | 0.0152917174045  | 32.8936238289  | 0.0153072135358  | 0.000232441969362 | -0.0153072135358 |
| 0.504 |  14.814606905 | 0.504  | -0.015449714713  | -32.6219615936 | -0.0154339280936 |  0.00023679929039 |      -0.01       |
| 0.505 | 14.8795099258 | 0.505  | -0.0154076033252 | -32.7760255337 | -0.0153919337384 | 0.000235043802205 |      -0.01       |
| 0.511 | 14.9446628094 | 0.511  | -0.0920910890654 | -5.54885391394 | -0.0915378751916 |  0.00829820810691 |      -0.01       |
| 0.516 | 15.0109148026 | 0.516  | -0.0754694275607 | -6.83720569611 | -0.0751014925157 |  0.00551902567475 |      -0.01       |
| 0.518 | 15.0744769573 | 0.518  | -0.0314652643108 | -16.4625980854 | -0.0314015537022 | 0.000955659129488 |      -0.01       |
| 0.523 | 15.1395218372 | 0.523  | -0.0768700012463 | -6.80369443893 | -0.0764933921263 |  0.00564913679885 |      -0.01       |
| 0.527 | 15.2054460049 | 0.527  | -0.0606757755709 | -8.68550908565 | -0.0604429134747 |  0.00349293144319 |      -0.01       |
| 0.529 | 15.2698509693 | 0.529  | -0.0310535067781 | -17.0351130962 | -0.0309927430552 | 0.000911455844252 |      -0.01       |
| 0.533 | 15.3345239162 | 0.533  | -0.0618496634201 | -8.61767017841 | -0.0616104275936 |  0.00358853739697 |      -0.01       |
| 0.536 | 15.3988139629 | 0.536  | -0.0466635218726 | -11.4864883423 | -0.046528106184  |  0.00203123532981 |      -0.01       |
| 0.539 | 15.4641849995 | 0.539  | -0.0458918836119 | -11.7449962298 | -0.0457616384058 |  0.00195367809039 |      -0.01       |
| 0.541 | 15.5297179222 | 0.541  | -0.0305190111509 | -17.7266556025 | -0.0304616229783 | 0.000860822589307 |      -0.01       |
| 0.541 | 15.5955247879 | 0.541  |       -0.0       |     -541.0     |       0.0        |        0.0        |      -0.01       |
|  0.54 | 15.6590328217 |  0.54  | 0.0157460393735  | 34.2943382263  | 0.0157613441733  | 0.000229571996252 | -0.0157613441733 |
| 0.539 | 15.7236058712 | 0.539  | 0.0154863369013  | 34.8048737049  | 0.0155011684801  |  0.00022247368332 | -0.0155011684801 |
| 0.537 | 15.7884819508 | 0.537  |  0.030828003381  | 17.4192273617  |  0.030886995671  |  0.00088488435052 | -0.030886995671  |
| 0.535 | 15.8532528877 | 0.535  | 0.0308780464462  | 17.3262256384  | 0.0309374516644  | 0.000891078273211 | -0.0309374516644 |
| 0.531 | 15.9195208549 | 0.531  | 0.0603609883863  |  8.797072649   | 0.0605897045771  |  0.00343074286156 | -0.0605897045771 |
| 0.528 | 15.9844210148 | 0.528  | 0.0462248476366  | 11.4224281311  | 0.0463597426201  |  0.00202342475286 | -0.0463597426201 |
| 0.525 | 16.0491108894 | 0.525  | 0.0463751091848  | 11.3207280636  | 0.0465116584389  |  0.00204823881133 | -0.0465116584389 |
| 0.522 | 16.1145129204 | 0.522  | 0.0458701351726  | 11.3799533844  | 0.0460044946426  |  0.00201539205053 | -0.0460044946426 |
| 0.519 |  16.178511858 | 0.519  | 0.0468757781329  |  11.071816206  | 0.0470169045668  |  0.00211689650825 | -0.0470169045668 |
| 0.516 | 16.2439899445 | 0.516  | 0.0458168550986  | 11.2622308731  | 0.0459524613138  |  0.00203409322783 | -0.0459524613138 |
| 0.513 | 16.3084750175 | 0.513  | 0.0465223943506  | 11.0269474983  | 0.0466630267857  |  0.00210948652642 | -0.0466630267857 |
| 0.511 | 16.3735330105 | 0.511  | 0.0307418029633  | 16.6223171949  | 0.0308034506116  | 0.000924714725473 | -0.0308034506116 |
| 0.509 | 16.4378409386 | 0.509  | 0.0311003644426  | 16.3663676977  | 0.0311637064641  | 0.000950130322652 | -0.0311637064641 |
| 0.509 | 16.5042619705 | 0.509  |       -0.0       |     -509.0     |       0.0        |        0.0        |      -0.01       |
| 0.504 | 16.5687148571 | 0.504  | 0.0775760445373  | 6.49685096741  | 0.0779740632335  |  0.00597028044252 | -0.0779740632335 |
| 0.504 | 16.6336820126 | 0.504  |       -0.0       |     -504.0     |       0.0        |        0.0        |      -0.01       |
| 0.502 | 16.6986629963 | 0.502  | 0.0307782351862  | 16.3102269173  | 0.0308411368968  | 0.000943525658543 | -0.0308411368968 |
| 0.501 | 16.7641518116 | 0.501  | 0.0152697830202  | 32.8098964691  | 0.0152852964117  | 0.000232700871742 | -0.0152852964117 |
|  0.5  | 16.8282878399 |  0.5   | 0.0155918604046  | 32.0680141449  | 0.0156080674787  | 0.000243106110876 | -0.0156080674787 |
+-------+---------------+--------+------------------+----------------+------------------+-------------------+------------------+
